sentence,label,source_file
"Theodosopoulos said Tellabs could be of value to Nokia Siemens or Nortel given its `` leading supply status '' with Verizon , along with high-growth products .",positive,Sentences_75Agree.txt
"We succeeded in increasing our market share of sold apartment '' , comments Mr Kari Kauniskangas , Head of YIT International Construction Services .",positive,Sentences_75Agree.txt
"With CapMan as a partner , we will be able to further develop our business and continue to focus on providing quality restaurant services for our customers , '' says Christopher Wynne , CEO of Papa John 's Russia .",positive,Sentences_75Agree.txt
"Finnish Suominen Corporation that specialises in wet wipes , nonwovens , and flexible packaging reports net sales of EUR 44.1 mn in the second quarter of 2010 , up from EUR 43.3 mn in the second quarter of 2009 .",positive,Sentences_75Agree.txt
"Finnish telecoms software developer Tecnomen Oyj said on December 5 , 2006 it won a $ 3.3 mln ( 2.5 mln euro ) order to supply an expansion of the charging and messaging systems for the mobile and fixed networks of Brasil Telecom .",positive,Sentences_75Agree.txt
Increased trust of our clients in YIT can be seen as apartment sales accelerated .,positive,Sentences_75Agree.txt
"( ADP News ) - Dec 11 , 2008 - Finnish construction and engineering company Outotec Oyj ( OMX : OTE1V ) said today it won a EUR 28 million ( USD 36.8 m ) order to expand the phosphate concentrator in Siilinjarvi of Norwegian minera",positive,Sentences_75Agree.txt
"Mr Priit Kasak , Balti Metsamasina 's owner , said the Rakvere-based company wishes to increase Valmet 's market share from 27 % to a third in a couple of years .",positive,Sentences_75Agree.txt
The bank sees a potential for Getinge share to rise .,positive,Sentences_75Agree.txt
"The company recorded revenues of E658 .1 million during the fiscal year ended December 2007 , an increase of 23 % over 2006 .",positive,Sentences_75Agree.txt
The cooperation will double The Switch 's converter capacity .,positive,Sentences_75Agree.txt
The robust growth was the result of the inclusion of clothing chain Lindex in the Group in December 2007 .,positive,Sentences_75Agree.txt
"The six breweries recorded a 5.2 percent growth in domestic beer sales last year to 270.21 million liters , from 256.88 million liters sold in 2005 .",positive,Sentences_75Agree.txt
"This truly takes efficiency to new heights , '' Mr. Metso adds .",positive,Sentences_75Agree.txt
"a January 11 , 2010 EPHC board of directors has approved an increase in the quarterly dividend from $ 0.03 to $ 0.05 per share .",positive,Sentences_75Agree.txt
"Finnish Cargotec 's Kalmar , the business area providing container handling solutions , has been awarded an order for a further ten E-One rubber-tyred gantry RTG cranes from Saigon Newport Company SNP , in Vietnam .",positive,Sentences_75Agree.txt
"Bilfinger investors cheered the agreement , pushing shares up 7 % , or & euro ; 3.30 , to & euro ; 50.29 , in afternoon trade .",positive,Sentences_75Agree.txt
"LONDON AFX - Shares in Rautaruukki Corp have been upgraded to ` hold ' from ` sell ' by ABN Amro , with the price target raised to 25.75 eur from 14.5 , said dealers .",positive,Sentences_75Agree.txt
LONDON MarketWatch -- Nokia nok said it 's won a five-year services contract to run Hutchison Essar 's network operations in nine locations in India .,positive,Sentences_75Agree.txt
"Progress Group , QPR 's representative in Saudi Arabia and North Africa , has signed a framework agreement for a long term strategic relationship with ISE .",positive,Sentences_75Agree.txt
"Ragutis , controlled by the Finnish brewery Olvi , achieved a 5.7 percent rise in beer sales to 22.6 million liters and held a 10.75 percent market share .",positive,Sentences_75Agree.txt
"The metal has gained 41 percent this year as demand from China , the world 's largest user , increased .",positive,Sentences_75Agree.txt
"In addition , Cramo and Peab have signed exclusive five-year rental agreements in Finland and have extended their existing rental agreements in the Swedish market for another five years .",positive,Sentences_75Agree.txt
"OUTOTEC OYJ PRESS RELEASE DECEMBER 4 , 2009 10.30 AM Outotec establishes a new subsidiary in Kolkata Outotec has established a subsidiary in India in order to better serve its Indian customers and to increase its business in the growing Indian market .",positive,Sentences_75Agree.txt
It is also 7.7 pct above the 12-month volume weighted average price of the stock .,positive,Sentences_75Agree.txt
"Mobile phone shipments jumped 26 percent to almost 112 million units , while Finnish company 's global market share rose to 39 percent from 36 percent .",positive,Sentences_75Agree.txt
"CDP was established on the initiative of institutional investors ; however , the annually published results also interest an increasing number of customers and other interest groups of the reporting companies .",neutral,Sentences_75Agree.txt
The original contract was signed last summer .,neutral,Sentences_75Agree.txt
"ALEXANDRIA , Va. , Oct. 15 -- Aaron Moss of Hampshire , Great Britain , has developed an ornamental design for a handset , the U.S. Patent & Trademark Office announced .",neutral,Sentences_75Agree.txt
"Repair and maintenance business accounted for net sales of EUR 645.3 mn , up from EUR 563.6 mn .",positive,Sentences_75Agree.txt
The new technology improves the glass quality and consistency while increasing throughput .,positive,Sentences_75Agree.txt
"The reasons behind the estimate include the rise in 2008 rent levels and several fully-leased office and retail properties , which were completed and added to the company 's investment property portfolio .",neutral,Sentences_75Agree.txt
"The Vuokatti unit will be developed to focus especially on the manufacture of prototypes , the ramp-up of new products and the demanding testing and after-sales services .",neutral,Sentences_75Agree.txt
"AGJ recorded EUR 43 mln sales in 2006 , most of which was generated by exports to customers in Western Europe , the statement said .",neutral,Sentences_75Agree.txt
"`` The number of collection errors fell considerably , and operations speeded up .",positive,Sentences_75Agree.txt
"By combining its existing solutions into a single platform , Comptel said that it has reduced the cost of deployment .",positive,Sentences_75Agree.txt
"In the second quarter of 2010 , the group 's pretax loss narrowed to EUR 400,000 from EUR 600,000 .",positive,Sentences_75Agree.txt
"26 January 2011 - Finnish metal products company Componenta Oyj ( HEL : CTH1V ) said yesterday its net loss narrowed to EUR500 ,000 in the last quarter of 2010 from EUR5 .3 m for the same period a year earlier .",positive,Sentences_75Agree.txt
8 May 2009 - Finnish liquid handling products and diagnostic test systems maker Biohit Oyj ( HEL : BIOBV ) said today ( 8 May 2009 ) its net loss narrowed to EUR0 .1 m ( USD0 .14 m ) for the first quarter of 2009 from EUR0 .4 m for the same period of 2008 .,positive,Sentences_75Agree.txt
Finnish fibers and plastic products maker Suominen Corporation said its net loss from continuing operations narrowed to 1.8 mln euro ( $ 2.3 mln ) in 2006 from 3.7 mln euro ( $ 4.8 mln ) in 2005 .,positive,Sentences_75Agree.txt
"Finnish metal products company Componenta Oyj ( HEL : CTH1V ) said today its net loss narrowed to EUR 500,000 ( USD 680,000 ) in the last quarter of 2010 from EUR 5.3 million for the same period a year earlier .",positive,Sentences_75Agree.txt
Finnish sports equipment maker Amer Sports Oyj ( HEL : AMEAS ) said today that its net loss narrowed to EUR 16.9 million ( USD 22.3 m ) in the second quarter of 2010 from EUR 23.2 million in the corresponding period a year earlier .,positive,Sentences_75Agree.txt
"Finnish steel maker Rautaruukki Oyj ( HEL : RTRKS ) , or Ruukki , said today its net loss contracted to EUR 49 million ( USD 68.2 m ) for the first nine months of 2010 from EUR 229 million for the same period a year ago .",positive,Sentences_75Agree.txt
"For the first nine months of 2010 , Talvivaara 's net loss narrowed to EUR 8.3 million from EUR 21.9 million for the same period of 2009 .",positive,Sentences_75Agree.txt
"In the first nine months of 2010 , the company 's net loss narrowed to EUR 415,000 from EUR 7.4 million for the corresponding period of 2009 .",positive,Sentences_75Agree.txt
"In the first nine months of 2010 , the company 's net loss narrowed to EUR415 ,000 from EUR7 .4 m for the corresponding period of 2009 .",positive,Sentences_75Agree.txt
"( ADP News ) - Feb 9 , 2009 - Finnish computer services company Proha Oyj ( HEL : ART1V ) said today its net loss narrowed to EUR 113,000 ( USD 146,000 ) for 2008 from EUR 1.2 million for 2007 .",positive,Sentences_75Agree.txt
The new factory working model and reorganisations would decrease Nokian Tyres ' costs in the factory by EUR 30 million ( USD 38.7 m ) .,positive,Sentences_75Agree.txt
20 October 2010 - Finnish metal products company Componenta Oyj HEL : CTH1V said yesterday that its net loss narrowed to EUR7m for the first nine months of 2010 from EUR23 .3 m for the same period of 2009 .,positive,Sentences_75Agree.txt
Finnish fibers and plastic products maker Suominen Corporation said its net loss narrowed to 1.6 mln euro $ 2.0 mln in the first nine months of 2006 from 2.16 mln euro $ 2.7 mln in the same period of 2005 .,positive,Sentences_75Agree.txt
"In contrast , the company 's net loss for the third quarter of 2009 contracted to EUR 76 million from EUR 256 million for the corresponding period a year ago .",positive,Sentences_75Agree.txt
"In the second quarter of 2010 , Raute 's net loss narrowed to EUR 123,000 from EUR 1.5 million in the same period of 2009 .",positive,Sentences_75Agree.txt
"ADP News - Nov 13 , 2008 - Finnish printed circuit board PCB maker Aspocomp Group Oyj OMX : ACG1V said today that its net loss narrowed to EUR 2 million USD 2.5 m in the first nine months of 2008 from EUR 57",positive,Sentences_75Agree.txt
"Metsaliitto , however , narrowed its net loss for the second quarter of 2007 to 5.0 mln euro $ 6.9 mln from 61 mln euro $ 83.7 mln a year ago .",positive,Sentences_75Agree.txt
"narrows to EUR2 .8 m 9-mo '09 29 October 2009 - Finnish software and hardware developer Elektrobit Oyj HEL : EBG1V , or EB , said today that its net loss narrowed to EUR2 .8 m for the first nine months of 2009 from EUR35 .6 m for the same period a year ago .",positive,Sentences_75Agree.txt
The diluted loss per share narrowed to EUR 0.27 from EUR 0.86 .,positive,Sentences_75Agree.txt
Unit costs for flight operations fell by 6.4 percent .,positive,Sentences_75Agree.txt
The loss for the third quarter of 2007 was EUR 0.3 mn smaller than the loss of the second quarter of 2007 .,positive,Sentences_75Agree.txt
The costs of the new ropax vessels are 30 % lower than those of the present ones .,positive,Sentences_75Agree.txt
"2009 3 February 2010 - Finland-based steel maker Rautaruukki Oyj ( HEL : RTRKS ) , or Ruukki , said today it slipped to a larger-than-expected pretax loss of EUR46m in the fourth quarter of 2009 from a year-earlier profit of EUR45m .",negative,Sentences_75Agree.txt
"( ADPnews ) - Feb 3 , 2010 - Finland-based steel maker Rautaruukki Oyj ( HEL : RTRKS ) , or Ruukki , said today it slipped to a larger-than-expected pretax loss of EUR 46 million ( USD 64.5 m ) in the fourth quarter of 2009 from a",negative,Sentences_75Agree.txt
"Result before taxes decreased to nearly EUR 14.5 mn , compared to nearly EUR 20mn in the previous accounting period .",negative,Sentences_75Agree.txt
The company slipped to an operating loss of EUR 2.6 million from a profit of EUR 1.3 million .,negative,Sentences_75Agree.txt
23 April 2010 - Finnish construction and engineering company Outotec Oyj HEL : OTE1V said today it slipped to a net loss of EUR7 .3 m in the first quarter of 2010 from a net profit of EUR12 .5 m in the corresponding period last year .,negative,Sentences_75Agree.txt
Cramo slipped to a pretax loss of EUR 6.7 million from a pretax profit of EUR 58.9 million .,negative,Sentences_75Agree.txt
"Finnish IT solutions provider Affecto Oyj HEL : AFE1V said today its slipped to a net loss of EUR 115,000 USD 152,000 in the second quarter of 2010 from a profit of EUR 845,000 in the corresponding period a year earlier .",negative,Sentences_75Agree.txt
"In 2009 , Comptel slipped to a net loss of EUR2 .1 m from a profit of EUR6 .6 m in the previous year .",negative,Sentences_75Agree.txt
"In Q2 of 2009 , profit before taxes amounted to EUR 13.6 mn , down from EUR 26.8 mn in Q2 of 2008 .",negative,Sentences_75Agree.txt
"ADPnews - Feb 5 , 2010 - Finnish real estate investor Sponda Oyj HEL : SDA1V said today that it slipped to a net loss of EUR 81.5 million USD 11.8 m in 2009 from a profit of EUR 29.3 million in 2008 .",negative,Sentences_75Agree.txt
"ADPnews - Jul 17 , 2009 - Finland-based steel maker Rautaruukki Oyj Ruukki HEL : RTRKS said today it slipped to a net loss of EUR 184 million USD 259.7 m for the first half of 2009 from a net profit of EUR 2",negative,Sentences_75Agree.txt
"Profit before taxes amounted to EUR 56.5 mn , down from EUR 232.9 mn a year ago .",negative,Sentences_75Agree.txt
"Profit before taxes decreased by 9 % to EUR 187.8 mn in the first nine months of 2008 , compared to EUR 207.1 mn a year earlier .",negative,Sentences_75Agree.txt
Profit before taxes decreased to EUR 31.6 mn from EUR 50.0 mn the year before .,negative,Sentences_75Agree.txt
"Profit before taxes was EUR 4.0 mn , down from EUR 4.9 mn .",negative,Sentences_75Agree.txt
"The company 's profit before taxes fell to EUR 21.1 mn in the third quarter of 2008 , compared to EUR 35.8 mn in the corresponding period in 2007 .",negative,Sentences_75Agree.txt
"In August-October 2010 , the company 's result before taxes totalled EUR 9.6 mn , up from EUR 0.5 mn in the corresponding period in 2009 .",positive,Sentences_75Agree.txt
Finnish Bore that is owned by the Rettig family has grown recently through the acquisition of smaller shipping companies .,positive,Sentences_75Agree.txt
The plan is estimated to generate some EUR 5 million ( USD 6.5 m ) in cost savings on an annual basis .,positive,Sentences_75Agree.txt
"Finnish pharmaceuticals company Orion reports profit before taxes of EUR 70.0 mn in the third quarter of 2010 , up from EUR 54.9 mn in the corresponding period in 2009 .",positive,Sentences_75Agree.txt
"Finnish Sampo Bank , of Danish Danske Bank group , reports profit before taxes of EUR 152.3 mn in 2010 , up from EUR 32.7 mn in 2009 .",positive,Sentences_75Agree.txt
"Profit after taxes for the period was up to EUR0 .9 m , from EUR0 .01 m last year .",positive,Sentences_75Agree.txt
"Profit before taxes was EUR 5.4 mn , up from EUR 3.6 mn a year earlier .",positive,Sentences_75Agree.txt
11 August 2010 - Finnish measuring equipment maker Vaisala Oyj HEL : VAIAS said today that its net loss widened to EUR4 .8 m in the first half of 2010 from EUR2 .3 m in the corresponding period a year earlier .,negative,Sentences_75Agree.txt
"Finnish power supply solutions and systems provider Efore Oyj said its net loss widened to 3.2 mln euro $ 4.2 mln for the first quarter of fiscal 2006-2007 ending October 31 , 2007 from 900,000 euro $ 1.2 mln for the same period of fiscal 2005-06 .",negative,Sentences_75Agree.txt
"ADP News - Apr 22 , 2009 - Finnish business information systems developer Solteq Oyj HEL : STQ1V said today its net loss widened to EUR 189,000 USD 245,000 for the first quarter of 2009 from EUR 10,000 for the same peri",negative,Sentences_75Agree.txt
Salonen added that data shows producers ' pulp inventories in North America are declining . ',negative,Sentences_75Agree.txt
The Elcoteq group recently announced that the last three months of the previous year brought to it a major loss of more than half a billion kroons ( EUR 32 mln ) for the fifth quarter running .,negative,Sentences_75Agree.txt
"For the current year , Raute expects its net sales to increase and the operating result -- to be positive .",positive,Sentences_75Agree.txt
"Turnover surged to EUR61 .8 m from EUR47 .6 m due to increasing service demand , especially in the third quarter , and the overall growth of its business .",positive,Sentences_75Agree.txt
"As a result , the company currently anticipates net sales to increase and the operating result to be positive .",positive,Sentences_75Agree.txt
"`` UPM 's deliveries increased during the third quarter by 4 percent , and the efficiency of operations improved , '' Chief Executive Jussi Pesonen said .",positive,Sentences_75Agree.txt
"Global sports equipment maker Amer Sports Corp. , whose brands include Atomic , Salomon and Wilson , saw a 64 percent increase in third-quarter net profit to EURO 47.4 million $ 65 million on strong sales and cost cuts .",positive,Sentences_75Agree.txt
"Exports make up more than 80 per cent of our sales , so the name Glaston also reflects a truly internationally operating company , '' explains Kyro 's President & CEO Mika Seitovirta .",neutral,Sentences_75Agree.txt
"Due to rapid expansion , the market share of Tallink in terms of passenger carriage through Tallinna Sadam Port of Tallinn totaled 55 percent in November against 45.7 percent in November 2005 .",positive,Sentences_75Agree.txt
"Stora Enso R shares rose 1.20 pct to 11.84 eur , UPM-Kymmene was also dragged higher , rising 1.68 pct to 17.56 eur and M-Real B added 2.38 pct to 4.30 eur .",positive,Sentences_75Agree.txt
Cash Flow from Operations for the most recent quarter also reached a eight year low .,negative,Sentences_75Agree.txt
"The stock price rose 70.0 ores or 0.9 % to close at SEK77 .65 , ending a two-day streak of losses .",positive,Sentences_75Agree.txt
"Earnings per share ( EPS ) amounted to EUR0 .98 , up from the loss of EUR0 .02 .",positive,Sentences_75Agree.txt
"Earnings per share ( EPS ) were EUR0 .03 , up from the loss of EUR0 .083 .",positive,Sentences_75Agree.txt
"Operating profit totalled EUR 0.4 mn , up from an operating loss of EUR 0.8 mn year-on-year .",positive,Sentences_75Agree.txt
"Operating profit totalled EUR 7.0 mn , up from a loss of EUR 4.0 mn in the second quarter of 2009 .",positive,Sentences_75Agree.txt
Operating result including non-recurring items rose to EUR 146mn from a loss of EUR 267mn in 2009 .,positive,Sentences_75Agree.txt
"Tiimari , the Finnish retailer , reported to have geenrated quarterly revenues totalling EUR 1.3 mn in the 4th quarter 2009 , up from EUR 0.3 mn loss in 2008 .",positive,Sentences_75Agree.txt
"Earnings per share EPS amounted to EUR0 .03 , up from the loss of EUR0 .08 .",positive,Sentences_75Agree.txt
"Operating profit totalled EUR 5.8 mn , up from a loss of EUR 1.7 mn in the fourth quarter of 2009 .",positive,Sentences_75Agree.txt
"Operating profit was EUR 0.6 mn , up from a loss of EUR 19mn a year earlier .",positive,Sentences_75Agree.txt
The investments and operational changes enable additional optimisation of the working hours and thereby further cost savings of some 7 % -9 % .,positive,Sentences_75Agree.txt
"Shareholder 's full name and ID code : - Petri Ailus , born 15.9.1966 For further information , please contact Isto Hantila , CEO , tel. +358 9 591 8342 .",neutral,Sentences_75Agree.txt
"9 September 2010 - Finnish stationery and gift retailer Tiimari HEL : TII1V said today its net sales rose by 2 % year-on-year to EUR5 .7 m in August 2010 , driven by growth in Finland , while demand in the Baltics remained weak .",positive,Sentences_75Agree.txt
"By 14:29 CET on Monday , shares in Bavarian Nordic had climbed 1.21 % to DKK250 on the stock exchange in Copenhagen after having lost 7.41 % in the past month .",positive,Sentences_75Agree.txt
"For example , net sales increased by 5.9 % from the first quarter , and EBITDA increased from a negative EUR 0.2 mn in the first quarter of 2009 .",positive,Sentences_75Agree.txt
"`` However , the rapidly increasing costs and the strengthening of the euro were challenging for the whole industry , and they impacted on our results . ''",negative,Sentences_75Agree.txt
"At this growth rate , paying off the national debt will be extremely painful .",negative,Sentences_75Agree.txt
Operating loss increased to EUR 17mn from a loss of EUR 10.8 mn in 2005 .,negative,Sentences_75Agree.txt
"The payment of 2.779 million litas in interest on a long-term loan provided by Ragutis ' majority shareholder , Estonia 's A. Le Coq , also added to the losses .",negative,Sentences_75Agree.txt
"Cencorp estimates that its net sales in the last quarter will be as earlier stated , EUR4 .3 m to EUR5 .0 m , and operating profit (EBIT)is estimated to be positive .",positive,Sentences_75Agree.txt
`` Our customer has been satisfied with Basware Invoice Automation solution and extends the implementation to new geographies .,positive,Sentences_75Agree.txt
` By separating side businesses we will be able to faster expand and develop Tapro retail network .,positive,Sentences_75Agree.txt
"` Our strategic cooperation with Rentakran brings us new customers and already-working relationships with the authorities of the new territories , ' said Jarmo Laasanen , a senior manager at Cramo .",positive,Sentences_75Agree.txt
"`` After the share purchase is completed , financing will also be provided to expand Latvia 's broadband infrastructure and to develop new areas of business , including acquisitions of other companies . ''",positive,Sentences_75Agree.txt
"`` In terms of profitability and earnings 2007 was the best year in our history , '' Chief Executive Veli-Matti Mattila said .",positive,Sentences_75Agree.txt
"`` The margarine business has been put into good shape in the last two years , making it a natural addition to Bunge , which is looking to leverage its position in the Central and Northern European markets , '' Raisio CEO Matti Rihko said in a statement .",positive,Sentences_75Agree.txt
"Finnish electronics manufacturing services company Elcoteq signing a cooperation agreement with a Japanese mobile phone manufacturer , bypasses Elcoteq Tallinn , says Jan Kotka , CEO of Elcoteq Tallinn .",positive,Sentences_75Agree.txt
"According to Viking Line 's Managing Director , Nils-Erik Eklund , the company 's Board of Directors is very satisfied with Viking Line 's performance .",positive,Sentences_75Agree.txt
"At the same time , sales development in Russia was boosted by the opening of Stockmann Nevsky Centre in St Petersburg .",positive,Sentences_75Agree.txt
Combining this deep domain expertise with our Application Service Management ASM and outsourcing service offerings has now proved to be a winning combination .,positive,Sentences_75Agree.txt
Demand was brisk as expected and order levels have remained high .,positive,Sentences_75Agree.txt
"Exports accounted for 65.4 % of net sales , representing an all time record for the company .",positive,Sentences_75Agree.txt
Finland 's Poyry Energy has won a contract to advise builders of a new cogeneration power plant in Lithuania 's second-biggest city of Kaunas and to supervise the construction process .,positive,Sentences_75Agree.txt
"Finnish construction company YIT Oyj said on November 13 , 2007 it won a 70 mln euro $ 102.8 mln contract to construct the new office building for local property company Tapiola Real Estate Oy .",positive,Sentences_75Agree.txt
"In addition to fireplace exports , demand for lining stone has exceeded the level of the earlier part of the year and will continue to be clearly brisker for the remainder of the year .",positive,Sentences_75Agree.txt
Kalmar has been awarded a new 5-year contract to supply its Rough Terrain Container Handler RTCH .,positive,Sentences_75Agree.txt
Major Order in India Comptel Corporation has received a significant long-term order for mediation and provisioning solutions being used by a leading operator in India .,positive,Sentences_75Agree.txt
Managing Director Kari Inkinen says that Sponda 's leasing operations developed highly favourably .,positive,Sentences_75Agree.txt
"Of the price , Kesko 's share is 10 mln euro $ 15.5 mln and it will recognize a gain of 4.0 mln euro $ 6.2 mln on the disposal which will be included in the result for the second quarter of 2008 .",positive,Sentences_75Agree.txt
Olvi has posted a strong set of figures for the first six months of this year .,positive,Sentences_75Agree.txt
Operating profit improved by 27 % to EUR 579.8 mn from EUR 457.2 mn in 2006 .,positive,Sentences_75Agree.txt
Our standardised services have met with a positive reception among our customers as well as at Itella .,positive,Sentences_75Agree.txt
Performance in the second half of 2009 exceeded expectations .,positive,Sentences_75Agree.txt
Ponsse projects the forest machine markets to improve more than expected in 2010 from the previous year .,positive,Sentences_75Agree.txt
"Ragutis , which is based in Lithuania 's second-largest city Kaunas , boosted its sales last year 22.3 per cent to 36.4 million liters .",positive,Sentences_75Agree.txt
"Raisio 's bid to buy Glisten is a `` win-win '' deal for both companies , the chairman of the UK snacks firm told just-food today 10 February .",positive,Sentences_75Agree.txt
Talvivaara also maintains its assumption of turning cash flow positive before the year end .,positive,Sentences_75Agree.txt
The acquisition is expected to improve access to chrome ore resources in Turkey .,positive,Sentences_75Agree.txt
The aim is an annual improvement in Ruukki Construction 's operating profit of more than EUR 3 million USD 4.1 m starting in 2009 .,positive,Sentences_75Agree.txt
The objective of the planned measures is to achieve significant savings in the next few years .,positive,Sentences_75Agree.txt
The rebuilds are designed to improve the machines ' performance and product quality .,positive,Sentences_75Agree.txt
"The transaction will have a positive impact of around EUR2m on earnings , which Ruukki will recognize during the fourth quarter of this year .",positive,Sentences_75Agree.txt
"` This is a repeat order to follow successfully installed 159 elevators in the same Delhi metro system , ' Kone spokeswoman told Thomson Financial News .",positive,Sentences_75Agree.txt
`` Stonesoft sees great promise in the future of IPv6 .,positive,Sentences_75Agree.txt
`` The combined activities will create value for shareholders and be good for our employees and customers .,positive,Sentences_75Agree.txt
`` The trend in the sports and leisure markets was favorable in the first months of the year .,positive,Sentences_75Agree.txt
"`` We continued actively to focus R&D and to position our offering away from point solutions towards dynamic end-to-end solutions , '' Ervio stated .",positive,Sentences_75Agree.txt
27 January 2011 - Finnish IT solutions provider Affecto Oyj ( HEL : AFE1V ) said today it has won a EUR1 .2 m ( USD1 .6 m ) contract from state-owned Lithuanian Social Insurance Institution ( SODRA ) .,positive,Sentences_75Agree.txt
Finnish construction group Lemmink+ñinen has been awarded two road building contracts by the Lithuanian transport administration .,positive,Sentences_75Agree.txt
"Finnish construction group YIT has been awarded a contract to install heating , air conditioning and cooling systems to the new head office of the automobile association ADAC in Munich in Germany .",positive,Sentences_75Agree.txt
"Finnish flexible packaging manufacturer Suominen Corporation reports net sales of EUR 54.5 mn in the first quarter of 2008 , compared with EUR 54.3 mn a year earlier .",positive,Sentences_75Agree.txt
Finnish forest machinery manufacturer Ponsse has agreed with Volvo on the start of cooperation in Latin America .,positive,Sentences_75Agree.txt
"Finnish Metso Paper has been awarded a contract for the rebuild of Sabah Forest Industries ' ( SFI ) pulp mill in Sabah , Malaysia .",positive,Sentences_75Agree.txt
"Finnish Metso Paper has won an order to supply an uncoated fine paper machine to MCC Paper Yinhe , in China .",positive,Sentences_75Agree.txt
Finnish Outokumpu Technology has been awarded several new grinding technology contracts .,positive,Sentences_75Agree.txt
Finnish Rautaruukki has been awarded a contract to supply and install steel superstructures for the Partihallsf+Ârbindelsen bridge in Gothenburg in Sweden .,positive,Sentences_75Agree.txt
"Lule+Ñ municipality has awarded YIT a 2-year contract , for property management of about one third of the municipality 's properties , with a total area of 140,000 sq. metres .",positive,Sentences_75Agree.txt
"The shopping center to be opened in St. Petersburg , Russia in November 2010 will turn the cash flow of Finnish department store chain Stockmann 's Russian operations positive for the first time in 2011 .",positive,Sentences_75Agree.txt
"According to Atria 's President and CEO Matti Tikkakoski , the company 's Swedish operations significantly improved in the first quarter .",positive,Sentences_75Agree.txt
"According to CEO Kai Telanne , the company 's newspapers achieved the best financial result ever .",positive,Sentences_75Agree.txt
"According to Kesko , the company agreed with the city administration about lease of the building in 2006 , its resettlement and construction of a five-star hotel Hilton for 120 rooms .",positive,Sentences_75Agree.txt
"According to Nordic financial group Nordea 's analyst Sami Sarkamies , this makes Nokia 's portfolio competitive again .",positive,Sentences_75Agree.txt
"According to Ringman , Finnish paper companies have acquired know-how and capacity in paper recycling , which has turned out to be a successful strategy .",positive,Sentences_75Agree.txt
"Adanac Molybdenum of Canada has ordered grinding technology for its molybdenum project in British Columbia , Canada , while Shalkiya Zinc of Kazakhstan has awarded a contract for grinding technology for the Shalkiya zinc-lead project in Kazakhstan .",positive,Sentences_75Agree.txt
All of Raisio 's divisions recorded an operating profit .,positive,Sentences_75Agree.txt
"Arvo Vuorenmaa , the Loviisa plant 's general manager said the application for the new licence was a `` standard '' procedure and that he was `` quite confident '' about approval being granted .",positive,Sentences_75Agree.txt
"BasWare 's CEO Ilkka Sihvo comments in conjunction with the Interim Report : `` As a whole , BasWare succeeded well in the second quarter of 2007 .",positive,Sentences_75Agree.txt
Cash flow from operating activities is estimated to be positive .,positive,Sentences_75Agree.txt
Cision says the sale will return its U.K. operation to profitability .,positive,Sentences_75Agree.txt
"Citigroup , Inc ( NYSE : C ) has announced that its Global Transaction Services ( GTS ) business has been awarded a new mandate by Finland-based Pohjola Bank Group .",positive,Sentences_75Agree.txt
"Department store sales improved by 14 % to EUR 1,070.6 mn .",positive,Sentences_75Agree.txt
"Finland 's national carrier Finnair PLC carried a record 8.5 million passengers in 2005 , an increase of 4.5 percent on the previous year , the airline reported Tuesday .",positive,Sentences_75Agree.txt
"Finnair PLC carried a record 8.8 million passengers in 2006 , an increase of 3.5 percent on the previous year , the Finnish national carrier reported Tuesday .",positive,Sentences_75Agree.txt
"Finnish consulting and engineering group Poyry Plc ( OMX Helsinki : POY ) said on Wednesday ( 1 October ) that it has been awarded a contract by Tanqia Dibba FZC as owner-engineer for the wastewater system of Dibba , Emirate of Fujairah , UAE .",positive,Sentences_75Agree.txt
Finnish handling systems company Cargotec Oyj ( HEL : CGCBV ) said today that it won a EUR 13 million ( USD 16.6 m ) contract to deliver MacGregor hatch covers for ships ordered by Norwegian shipowner Grieg Shipping .,positive,Sentences_75Agree.txt
Finnish operator Elisa and Aker Yards have signed a long-term service deal through which Elisa will deliver all necessary voice and data services for Aker Yards in Finland .,positive,Sentences_75Agree.txt
"Finnish steel maker Rautaruukki Oyj ( Ruukki ) said on July 7 , 2008 that it won a 9.0 mln euro ( $ 14.1 mln ) contract to supply and install steel superstructures for Partihallsforbindelsen bridge project in Gothenburg , western Sweden .",positive,Sentences_75Agree.txt
"Fiskars has a strong portfolio of international brands , which include Fiskars , Iittala , Gerber , Silva and Buster .",positive,Sentences_75Agree.txt
"Forestries were also higher , driven by yesterday 's bullish analyst comment on Stora Enso in Dagens Industri , dealers said .",positive,Sentences_75Agree.txt
"Furthermore , efficiency improvement measures initiated earlier are now bearing fruit , '' CEO Jan Lang said .",positive,Sentences_75Agree.txt
Hearst will be able to consolidate about 20 % of all Russian market for advertising in press after the purchase .,positive,Sentences_75Agree.txt
"However , the broker gave an `` outperform '' recommendation on the stock .",positive,Sentences_75Agree.txt
"However , the total orders received will still be above last year s levels .",positive,Sentences_75Agree.txt
Industry Investment is very interested in Glaston 's solar energy projects .,positive,Sentences_75Agree.txt
It is now the leading private road ambulance service company in Finland .,positive,Sentences_75Agree.txt
"Known as Post Bank , the concept would see Fidelity Bank rolling out 75 offices in Ghana Post premises , to provide financial services to the people .",positive,Sentences_75Agree.txt
Last year SysOpen Digia invested in IBM product know-how in the building of portal and trading place systems and successfully implemented customer solutions supported by it .,positive,Sentences_75Agree.txt
